Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
582,27.576,21.472,0,0.077,1.618,3.312,7.563,18.659,0.502
583,15.789,21.407,0,0.074,1.651,3.397,7.760,19.101,0.916
583,27.571,21.520,0,0.078,1.626,3.336,7.631,18.849,0.916
584,15.703,20.498,0,0.074,1.650,3.384,7.697,18.846,0.890
584,27.575,21.493,0,0.078,1.617,3.313,7.574,18.705,0.890
585,16.036,21.376,0,0.071,1.706,3.610,8.428,21.058,0.504
585,27.532,21.499,0,0.076,1.615,3.298,7.513,18.503,0.504
586,15.999,21.433,0,0.069,1.724,3.675,8.623,21.612,0.501
586,27.516,21.478,0,0.076,1.616,3.304,7.536,18.579,0.501
587,15.743,21.467,0,0.071,1.648,3.392,7.759,19.136,0.754
587,27.509,21.478,0,0.076,1.608,3.276,7.452,18.334,0.754
588,15.713,21.489,0,0.074,1.647,3.385,7.730,19.034,0.718
588,27.476,21.541,0,0.076,1.603,3.257,7.389,18.146,0.718
589,15.732,20.498,0,0.072,1.674,3.473,7.984,19.728,0.607
589,27.541,21.460,0,0.076,1.615,3.297,7.510,18.489,0.607
590,15.974,21.367,0,0.072,1.704,3.598,8.372,20.841,0.504
590,27.510,21.468,0,0.075,1.611,3.285,7.474,18.386,0.504
591,15.994,21.374,0,0.071,1.705,3.610,8.427,21.043,0.509
591,27.561,21.458,0,0.077,1.621,3.326,7.607,18.790,0.509
592,16.043,21.390,0,0.073,1.686,3.538,8.202,20.386,0.523
592,27.554,21.463,0,0.077,1.611,3.290,7.497,18.476,0.523
593,16.008,21.370,0,0.071,1.701,3.597,8.389,20.944,0.516
593,27.568,21.466,0,0.076,1.625,3.335,7.627,18.834,0.516
594,15.725,21.446,0,0.073,1.648,3.387,7.742,19.083,0.692
594,27.457,21.521,0,0.076,1.602,3.249,7.359,18.042,0.692
595,15.932,21.395,0,0.072,1.713,3.634,8.484,21.165,0.501
595,27.459,21.491,0,0.074,1.610,3.280,7.463,18.362,0.501
596,15.971,21.398,0,0.072,1.704,3.602,8.396,20.939,0.503
596,27.514,21.500,0,0.076,1.610,3.281,7.461,18.349,0.503
597,15.951,21.404,0,0.070,1.721,3.664,8.580,21.460,0.500
597,27.538,21.460,0,0.076,1.611,3.281,7.458,18.336,0.500
598,15.786,20.508,0,0.073,1.677,3.477,7.979,19.668,0.606
598,27.488,21.510,0,0.076,1.616,3.301,7.521,18.521,0.606
599,15.804,21.414,0,0.070,1.672,3.469,7.977,19.722,0.614
599,27.479,21.474,0,0.077,1.614,3.298,7.516,18.519,0.614
600,15.951,21.394,0,0.071,1.723,3.661,8.551,21.332,0.500
600,27.463,21.518,0,0.077,1.613,3.284,7.462,18.330,0.500
601,16.018,21.398,0,0.070,1.708,3.623,8.468,21.178,0.507
601,27.541,21.459,0,0.075,1.622,3.328,7.618,18.833,0.507
602,16.102,21.376,0,0.069,1.708,3.621,8.465,21.186,0.501
602,27.507,21.483,0,0.077,1.608,3.275,7.445,18.307,0.501
603,15.789,21.397,0,0.070,1.673,3.467,7.961,19.653,0.602
603,27.520,21.473,0,0.075,1.613,3.289,7.481,18.396,0.602
604,16.169,21.386,0,0.077,1.673,3.496,8.090,20.105,0.549
604,27.469,21.501,0,0.075,1.611,3.280,7.453,18.312,0.549
605,15.802,21.434,0,0.070,1.651,3.392,7.734,18.997,0.743
605,27.502,21.502,0,0.075,1.606,3.272,7.447,18.341,0.743
606,15.710,21.476,0,0.072,1.635,3.343,7.609,18.703,0.868
606,27.500,21.495,0,0.077,1.606,3.264,7.409,18.195,0.868
607,16.118,21.395,0,0.069,1.702,3.597,8.394,20.978,0.511
607,27.542,21.483,0,0.077,1.622,3.322,7.588,18.723,0.511
608,16.108,21.345,0,0.070,1.685,3.546,8.253,20.598,0.670
608,27.615,21.474,0,0.075,1.643,3.400,7.824,19.404,0.670
609,16.103,21.382,0,0.070,1.690,3.560,8.291,20.698,0.528
609,27.572,21.448,0,0.077,1.619,3.320,7.594,18.767,0.528
610,16.002,21.357,0,0.069,1.714,3.639,8.511,21.281,0.501
610,27.487,21.468,0,0.077,1.611,3.287,7.485,18.434,0.501
611,16.089,21.316,0,0.069,1.696,3.577,8.331,20.786,0.512
611,27.493,21.509,0,0.075,1.617,3.305,7.534,18.559,0.512
612,16.056,21.380,0,0.070,1.704,3.604,8.410,21.005,0.507
612,27.555,21.493,0,0.075,1.619,3.312,7.552,18.609,0.507
613,16.041,21.399,0,0.071,1.703,3.603,8.404,20.986,0.503
613,27.537,21.464,0,0.075,1.609,3.280,7.460,18.348,0.503
614,15.761,21.437,0,0.072,1.666,3.454,7.941,19.645,0.584
614,27.511,21.497,0,0.077,1.605,3.265,7.419,18.241,0.584
615,15.781,21.419,0,0.072,1.667,3.453,7.931,19.599,0.611
615,27.445,21.494,0,0.076,1.610,3.280,7.453,18.318,0.611
616,15.964,21.382,0,0.069,1.728,3.689,8.656,21.690,0.500
616,27.491,21.506,0,0.076,1.604,3.260,7.407,18.211,0.500
617,15.751,21.395,0,0.071,1.652,3.402,7.784,19.192,0.783
617,27.518,21.463,0,0.075,1.613,3.295,7.514,18.523,0.783
618,16.014,20.442,0,0.072,1.706,3.587,8.304,20.565,0.505
618,27.523,21.464,0,0.076,1.611,3.283,7.471,18.387,0.505
619,16.145,21.366,0,0.070,1.687,3.550,8.257,20.596,0.569
619,27.590,21.466,0,0.076,1.629,3.351,7.675,18.969,0.569
620,16.024,21.380,0,0.071,1.718,3.656,8.563,21.437,0.501
620,27.566,21.474,0,0.077,1.612,3.294,7.509,18.505,0.501
621,16.021,21.376,0,0.070,1.720,3.658,8.566,21.434,0.501
621,27.535,21.461,0,0.075,1.618,3.312,7.561,18.650,0.501
622,15.999,21.399,0,0.070,1.719,3.662,8.590,21.534,0.502
622,27.567,21.478,0,0.076,1.624,3.332,7.618,18.805,0.502
623,16.029,21.424,0,0.071,1.707,3.619,8.458,21.148,0.515
623,27.563,21.466,0,0.076,1.631,3.353,7.680,18.976,0.515
624,15.959,21.426,0,0.072,1.719,3.663,8.598,21.568,0.500
624,27.496,21.484,0,0.077,1.608,3.274,7.445,18.317,0.500
625,16.025,21.399,0,0.072,1.712,3.629,8.476,21.169,0.507
625,27.607,21.458,0,0.075,1.626,3.338,7.633,18.838,0.507
626,15.986,21.475,0,0.071,1.724,3.675,8.623,21.613,0.501
626,27.565,21.455,0,0.074,1.622,3.324,7.593,18.731,0.501
627,16.085,21.411,0,0.072,1.695,3.574,8.325,20.775,0.572
627,27.607,21.454,0,0.076,1.638,3.377,7.748,19.164,0.572
628,16.092,21.338,0,0.069,1.692,3.568,8.317,20.783,0.526
628,27.559,21.450,0,0.076,1.622,3.325,7.598,18.751,0.526
629,16.244,21.401,0,0.071,1.686,3.543,8.240,20.564,0.709
629,27.720,21.443,0,0.076,1.646,3.411,7.860,19.506,0.709
630,27.625,20.552,0,0.074,1.621,3.313,7.541,18.542,0.603
630,16.302,21.399,0,0.072,1.671,3.490,8.082,20.111,0.603
631,16.326,21.409,0,0.072,1.662,3.460,7.992,19.861,0.922
631,27.720,21.453,0,0.076,1.642,3.402,7.837,19.451,0.922
632,15.738,21.483,0,0.074,1.646,3.381,7.716,18.997,0.770
632,27.483,21.495,0,0.076,1.606,3.270,7.431,18.274,0.770
633,15.950,21.381,0,0.070,1.716,3.647,8.534,21.340,0.502
633,27.560,21.484,0,0.076,1.622,3.321,7.577,18.671,0.502
634,15.788,21.436,0,0.073,1.650,3.390,7.729,18.988,0.781
634,27.524,21.482,0,0.078,1.610,3.282,7.471,18.386,0.781
635,15.959,21.431,0,0.071,1.725,3.685,8.662,21.746,0.500
635,27.508,21.462,0,0.076,1.604,3.264,7.421,18.255,0.500
636,15.787,20.509,0,0.073,1.671,3.459,7.925,19.518,0.621
636,27.531,21.476,0,0.076,1.612,3.290,7.494,18.455,0.621
637,16.042,20.456,0,0.074,1.699,3.563,8.230,20.356,0.541
637,27.565,21.488,0,0.077,1.626,3.340,7.642,18.882,0.541
638,15.775,20.457,0,0.071,1.675,3.472,7.969,19.655,0.572
638,27.488,21.464,0,0.074,1.608,3.275,7.449,18.330,0.572
639,15.764,21.458,0,0.074,1.656,3.415,7.818,19.286,0.701
639,27.477,21.492,0,0.076,1.609,3.280,7.463,18.368,0.701
640,15.991,21.389,0,0.072,1.709,3.623,8.466,21.167,0.504
640,27.514,21.475,0,0.074,1.619,3.315,7.571,18.685,0.504
641,15.959,21.383,0,0.071,1.715,3.648,8.546,21.399,0.501
641,27.524,21.485,0,0.076,1.614,3.299,7.525,18.550,0.501
642,16.163,21.356,0,0.072,1.680,3.534,8.230,20.573,0.777
642,27.743,21.420,0,0.075,1.648,3.425,7.913,19.681,0.777
643,27.646,20.539,0,0.075,1.615,3.289,7.469,18.332,0.519
643,16.176,21.352,0,0.072,1.685,3.545,8.249,20.597,0.519
644,27.642,20.547,0,0.074,1.620,3.310,7.531,18.509,0.611
644,16.308,21.368,0,0.072,1.668,3.483,8.066,20.083,0.611
645,16.248,21.345,0,0.070,1.680,3.528,8.203,20.481,0.736
645,27.803,21.413,0,0.075,1.642,3.405,7.856,19.518,0.736
646,16.319,21.388,0,0.073,1.650,3.419,7.878,19.551,0.966
646,27.820,21.423,0,0.074,1.657,3.457,8.008,19.953,0.966
647,16.336,21.398,0,0.073,1.658,3.448,7.965,19.802,0.989
647,27.790,21.425,0,0.075,1.649,3.427,7.913,19.666,0.989
648,27.626,20.554,0,0.075,1.614,3.293,7.497,18.449,0.526
648,16.160,21.406,0,0.071,1.681,3.536,8.235,20.581,0.526
649,27.634,20.538,0,0.075,1.625,3.328,7.594,18.707,0.572
649,16.216,21.384,0,0.072,1.679,3.525,8.194,20.448,0.572
650,16.225,20.447,0,0.075,1.673,3.481,8.014,19.817,0.565
650,27.666,20.545,0,0.074,1.610,3.279,7.457,18.339,0.565
651,16.216,21.375,0,0.075,1.678,3.520,8.175,20.388,0.894
651,27.814,21.407,0,0.075,1.655,3.451,7.987,19.881,0.894
652,16.214,21.368,0,0.070,1.682,3.535,8.224,20.535,0.800
652,27.753,21.442,0,0.075,1.652,3.434,7.929,19.703,0.800
653,27.617,20.533,0,0.074,1.611,3.280,7.449,18.295,0.539
653,16.272,21.365,0,0.069,1.673,3.505,8.139,20.304,0.539
654,16.274,21.360,0,0.069,1.682,3.536,8.231,20.566,0.801
654,27.774,21.406,0,0.074,1.650,3.436,7.948,19.789,0.801
655,16.396,21.438,0,0.073,1.658,3.442,7.935,19.692,1.000
655,27.829,21.458,0,0.074,1.654,3.444,7.965,19.816,1.000
656,16.298,21.406,0,0.072,1.666,3.476,8.043,20.017,0.900
656,27.813,21.459,0,0.076,1.644,3.409,7.862,19.528,0.900
657,16.361,21.373,0,0.072,1.660,3.453,7.970,19.795,0.999
657,27.833,21.428,0,0.073,1.657,3.459,8.012,19.961,0.999
658,16.291,21.393,0,0.072,1.652,3.428,7.902,19.612,0.993
658,27.737,21.404,0,0.074,1.645,3.411,7.863,19.524,0.993
659,27.632,20.528,0,0.075,1.622,3.316,7.558,18.607,0.670
659,16.312,21.418,0,0.074,1.663,3.463,8.003,19.889,0.670
660,27.745,20.534,0,0.075,1.634,3.360,7.687,18.969,0.847
660,16.354,21.379,0,0.071,1.657,3.445,7.953,19.763,0.847
661,16.242,21.369,0,0.072,1.681,3.529,8.203,20.469,0.818
661,27.789,21.419,0,0.074,1.649,3.434,7.946,19.789,0.818
662,27.696,20.510,0,0.073,1.626,3.334,7.614,18.768,0.629
662,16.264,21.446,0,0.075,1.672,3.498,8.116,20.237,0.629
663,16.224,21.375,0,0.073,1.678,3.521,8.187,20.444,0.781
663,27.747,21.444,0,0.075,1.645,3.414,7.876,19.565,0.781
664,16.221,21.395,0,0.071,1.672,3.502,8.133,20.302,0.701
664,27.689,21.399,0,0.075,1.632,3.367,7.734,19.161,0.701
665,16.200,21.392,0,0.073,1.659,3.455,7.986,19.859,0.853
665,27.675,21.454,0,0.075,1.633,3.371,7.752,19.223,0.853
666,16.265,21.358,0,0.072,1.675,3.507,8.140,20.299,0.880
666,27.717,21.415,0,0.075,1.651,3.433,7.930,19.715,0.880
667,16.292,21.391,0,0.074,1.666,3.475,8.045,20.027,0.768
667,27.703,21.439,0,0.076,1.632,3.364,7.720,19.111,0.768
668,27.658,20.527,0,0.074,1.627,3.335,7.619,18.792,0.869
668,16.319,21.411,0,0.074,1.649,3.413,7.852,19.454,0.869
669,27.640,20.559,0,0.075,1.617,3.300,7.508,18.460,0.637
669,16.280,21.356,0,0.071,1.660,3.461,8.007,19.927,0.637
670,16.321,21.402,0,0.072,1.664,3.474,8.045,20.041,0.888
670,27.808,21.392,0,0.075,1.641,3.402,7.844,19.480,0.888
671,16.243,21.356,0,0.072,1.662,3.459,7.988,19.832,0.978
671,27.713,21.435,0,0.076,1.650,3.430,7.921,19.688,0.978
672,27.663,20.504,0,0.074,1.621,3.318,7.571,18.665,0.587
672,16.272,21.381,0,0.072,1.674,3.505,8.130,20.263,0.587
673,16.384,21.369,0,0.073,1.656,3.438,7.931,19.702,0.996
673,27.872,21.435,0,0.076,1.657,3.450,7.966,19.779,0.996
674,16.277,21.363,0,0.072,1.655,3.438,7.936,19.717,0.971
674,27.779,21.416,0,0.076,1.641,3.404,7.852,19.508,0.971
675,27.799,20.528,0,0.075,1.637,3.369,7.709,19.009,0.795
675,16.331,21.378,0,0.072,1.665,3.472,8.031,19.979,0.795
676,27.864,20.543,0,0.074,1.642,3.391,7.779,19.211,0.982
676,16.405,21.394,0,0.070,1.649,3.418,7.872,19.532,0.982
677,27.734,20.510,0,0.074,1.631,3.352,7.665,18.910,0.781
677,16.336,21.398,0,0.073,1.661,3.459,7.992,19.869,0.781
678,16.298,21.353,0,0.072,1.653,3.431,7.917,19.671,0.995
678,27.804,21.414,0,0.075,1.653,3.445,7.974,19.856,0.995
679,27.717,20.503,0,0.074,1.622,3.322,7.579,18.669,0.659
679,16.320,21.406,0,0.073,1.665,3.474,8.035,19.988,0.659
680,27.800,20.535,0,0.074,1.634,3.360,7.679,18.916,0.997
680,16.464,21.403,0,0.073,1.637,3.370,7.724,19.099,0.997
681,27.802,20.490,0,0.074,1.636,3.372,7.721,19.053,0.959
681,16.409,21.401,0,0.071,1.649,3.413,7.849,19.453,0.959
682,27.708,20.517,0,0.074,1.637,3.372,7.728,19.098,0.660
682,16.244,21.471,0,0.072,1.679,3.523,8.188,20.435,0.660
683,27.687,20.486,0,0.076,1.620,3.311,7.541,18.553,0.582
683,16.241,23.474,0,0.072,1.681,3.501,8.053,19.888,0.582
684,27.716,20.524,0,0.075,1.606,3.269,7.427,18.250,0.690
684,16.294,21.408,0,0.075,1.647,3.408,7.836,19.407,0.690
685,16.256,21.393,0,0.075,1.669,3.491,8.101,20.204,0.849
685,27.865,21.432,0,0.076,1.641,3.407,7.861,19.532,0.849
686,27.659,20.518,0,0.075,1.629,3.345,7.649,18.881,0.662
686,16.258,21.354,0,0.071,1.670,3.495,8.107,20.211,0.662
687,27.642,20.531,0,0.075,1.619,3.309,7.543,18.580,0.508
687,16.162,21.398,0,0.075,1.701,3.597,8.397,21.000,0.508
688,21.998,13.984,0,0.062,1.531,2.975,6.463,15.235,0.335
688,16.469,21.467,0,0.075,1.655,3.433,7.907,19.618,0.472
688,28.772,21.720,0,0.074,1.622,3.300,7.458,18.168,0.473
689,27.731,20.534,0,0.075,1.626,3.335,7.612,18.753,0.646
689,16.292,21.378,0,0.072,1.671,3.492,8.089,20.140,0.646
690,27.685,20.531,0,0.074,1.623,3.326,7.592,18.714,0.663
690,16.266,21.364,0,0.072,1.665,3.475,8.046,20.028,0.663
691,16.285,21.394,0,0.070,1.669,3.484,8.064,20.061,0.945
691,27.853,21.390,0,0.074,1.651,3.436,7.939,19.730,0.945
692,16.338,21.404,0,0.074,1.647,3.410,7.851,19.473,0.891
692,27.853,21.409,0,0.073,1.662,3.481,8.081,20.158,0.891
693,27.792,20.495,0,0.072,1.643,3.396,7.798,19.286,0.973
693,16.370,21.408,0,0.075,1.653,3.429,7.901,19.606,0.973
694,27.794,20.510,0,0.072,1.649,3.415,7.855,19.449,0.987
694,16.350,21.387,0,0.072,1.655,3.438,7.935,19.713,0.987
695,27.680,20.529,0,0.075,1.619,3.313,7.561,18.644,0.634
695,16.249,21.383,0,0.073,1.666,3.475,8.045,20.022,0.634
696,27.736,20.494,0,0.073,1.628,3.343,7.645,18.871,0.671
696,16.345,21.372,0,0.071,1.670,3.490,8.090,20.165,0.671
697,27.718,20.520,0,0.074,1.634,3.365,7.713,19.069,0.877
697,16.392,21.398,0,0.073,1.657,3.441,7.935,19.707,0.877
698,16.271,21.373,0,0.075,1.671,3.496,8.113,20.236,0.952
698,27.836,21.417,0,0.074,1.654,3.451,7.997,19.931,0.952
699,27.811,20.504,0,0.073,1.650,3.420,7.876,19.523,0.990
699,16.382,21.375,0,0.075,1.656,3.440,7.939,19.727,0.990
700,27.794,20.504,0,0.075,1.642,3.393,7.794,19.285,0.957
700,16.384,21.384,0,0.076,1.655,3.435,7.920,19.662,0.957
701,16.268,21.388,0,0.069,1.694,3.578,8.359,20.943,0.639
701,27.739,21.424,0,0.076,1.648,3.418,7.876,19.537,0.639
702,16.378,20.467,0,0.075,1.659,3.421,7.819,19.224,0.953
702,27.773,20.501,0,0.075,1.639,3.377,7.730,19.060,0.953
703,16.486,21.372,0,0.074,1.650,3.414,7.850,19.451,0.854
703,28.200,21.492,0,0.072,1.629,3.331,7.582,18.625,0.854
704,27.711,20.490,0,0.075,1.622,3.313,7.534,18.497,0.586
704,16.369,21.364,0,0.071,1.673,3.500,8.118,20.240,0.586
705,27.909,20.511,0,0.073,1.660,3.457,7.976,19.775,0.913
705,16.497,21.392,0,0.073,1.645,3.395,7.792,19.286,0.913
706,27.913,20.468,0,0.073,1.682,3.522,8.142,20.182,0.669
706,16.561,21.388,0,0.069,1.641,3.374,7.723,19.072,0.669
707,16.494,21.358,0,0.073,1.646,3.401,7.815,19.358,0.928
707,28.170,21.552,0,0.074,1.632,3.345,7.625,18.739,0.928
708,16.791,20.424,0,0.071,1.661,3.425,7.829,19.255,0.647
708,28.495,20.558,0,0.078,1.607,3.269,7.420,18.221,0.647
709,16.706,20.461,0,0.074,1.632,3.333,7.578,18.602,0.981
709,28.475,21.440,0,0.079,1.615,3.306,7.550,18.627,0.981
710,16.971,20.390,0,0.071,1.711,3.616,8.409,20.903,0.502
710,28.535,20.516,0,0.079,1.609,3.277,7.449,18.320,0.502
711,17.030,20.403,0,0.074,1.698,3.572,8.291,20.609,0.513
711,28.563,20.528,0,0.078,1.616,3.301,7.526,18.546,0.513
712,17.187,20.374,0,0.073,1.681,3.521,8.159,20.290,0.575
712,28.663,20.477,0,0.078,1.621,3.327,7.616,18.836,0.575
713,17.070,20.395,0,0.072,1.694,3.558,8.245,20.465,0.515
713,28.658,20.486,0,0.079,1.610,3.292,7.517,18.555,0.515
714,17.191,20.423,0,0.076,1.666,3.459,7.954,19.658,0.582
714,28.628,20.489,0,0.076,1.605,3.269,7.440,18.323,0.582
715,17.255,20.440,0,0.075,1.650,3.405,7.798,19.224,0.889
715,28.754,20.469,0,0.078,1.621,3.334,7.650,18.953,0.889
716,17.175,20.412,0,0.077,1.663,3.452,7.939,19.622,0.828
716,28.757,20.516,0,0.078,1.630,3.360,7.718,19.124,0.828
717,17.179,20.425,0,0.078,1.671,3.475,8.003,19.799,0.800
717,28.794,20.523,0,0.077,1.633,3.374,7.766,19.282,0.800
718,17.060,20.451,0,0.074,1.704,3.600,8.388,20.927,0.504
718,28.694,20.557,0,0.080,1.608,3.285,7.498,18.502,0.504
719,17.121,20.405,0,0.074,1.681,3.513,8.113,20.104,0.631
719,28.774,20.512,0,0.078,1.627,3.349,7.684,19.026,0.631
720,16.815,20.433,0,0.074,1.666,3.440,7.865,19.334,0.574
720,28.482,20.569,0,0.077,1.600,3.244,7.347,18.007,0.574
721,17.069,20.420,0,0.073,1.687,3.537,8.187,20.317,0.512
721,28.610,20.531,0,0.078,1.605,3.264,7.417,18.242,0.512
722,16.976,20.442,0,0.072,1.716,3.634,8.466,21.079,0.501
722,28.560,20.536,0,0.079,1.609,3.278,7.457,18.344,0.501
723,16.738,20.447,0,0.074,1.654,3.402,7.765,19.084,0.877
723,28.803,21.473,0,0.079,1.662,3.477,8.074,20.154,0.877
724,17.048,20.416,0,0.074,1.696,3.565,8.263,20.503,0.539
724,28.621,20.504,0,0.078,1.625,3.339,7.649,18.926,0.539
725,16.762,20.487,0,0.075,1.634,3.333,7.564,18.524,0.914
725,28.754,21.441,0,0.079,1.637,3.392,7.818,19.407,0.943
725,21.524,28.339,0,0.070,1.650,3.379,7.669,18.730,0.963
726,17.390,20.488,0,0.080,1.638,3.369,7.714,19.053,0.973
726,28.703,21.441,0,0.078,1.639,3.403,7.860,19.569,0.973
727,16.801,20.472,0,0.074,1.669,3.449,7.887,19.390,0.785
727,28.615,20.522,0,0.077,1.629,3.343,7.641,18.855,0.785
728,17.072,20.414,0,0.073,1.688,3.539,8.196,20.352,0.587
728,28.610,21.423,0,0.079,1.627,3.352,7.691,19.047,0.587
729,16.948,20.405,0,0.075,1.714,3.625,8.432,20.957,0.523
729,28.651,21.417,0,0.080,1.634,3.377,7.761,19.231,0.523
730,16.984,20.408,0,0.072,1.724,3.660,8.539,21.276,0.500
730,28.527,20.565,0,0.078,1.603,3.255,7.389,18.155,0.500
731,16.754,20.463,0,0.073,1.656,3.410,7.792,19.180,0.981
731,28.556,21.449,0,0.078,1.638,3.382,7.773,19.260,0.981
732,16.970,20.391,0,0.073,1.705,3.599,8.369,20.815,0.505
732,28.547,21.460,0,0.078,1.610,3.293,7.521,18.570,0.505
733,17.135,20.439,0,0.075,1.672,3.481,8.026,19.868,0.549
733,28.532,20.485,0,0.080,1.607,3.266,7.409,18.187,0.549
734,16.804,20.473,0,0.074,1.665,3.436,7.857,19.332,0.880
734,28.608,21.446,0,0.080,1.629,3.362,7.726,19.154,0.880
735,16.994,20.369,0,0.073,1.699,3.571,8.266,20.469,0.535
735,28.565,21.418,0,0.079,1.625,3.340,7.654,18.931,0.535
736,16.782,20.451,0,0.074,1.657,3.420,7.828,19.292,0.700
736,28.537,20.567,0,0.078,1.611,3.284,7.469,18.365,0.700
737,17.032,20.378,0,0.073,1.695,3.564,8.262,20.512,0.509
737,28.552,20.521,0,0.079,1.609,3.281,7.464,18.361,0.509
738,16.794,20.493,0,0.075,1.672,3.460,7.924,19.504,0.845
738,28.619,21.435,0,0.080,1.634,3.374,7.758,19.233,0.845
739,16.786,20.492,0,0.073,1.655,3.405,7.772,19.104,0.982
739,28.677,21.434,0,0.081,1.650,3.431,7.922,19.692,0.982
740,16.958,20.407,0,0.074,1.716,3.632,8.450,21.002,0.501
740,28.565,20.520,0,0.080,1.609,3.278,7.453,18.331,0.501
741,17.030,20.444,0,0.073,1.697,3.568,8.275,20.549,0.636
741,28.637,21.425,0,0.079,1.643,3.406,7.853,19.502,0.636
742,16.804,20.475,0,0.075,1.658,3.410,7.778,19.097,0.650
742,28.552,20.545,0,0.079,1.603,3.255,7.387,18.143,0.650
743,16.983,20.412,0,0.074,1.698,3.567,8.257,20.456,0.506
743,28.534,20.546,0,0.077,1.606,3.269,7.432,18.284,0.506
744,16.963,20.429,0,0.073,1.699,3.578,8.307,20.639,0.535
744,28.646,21.430,0,0.080,1.624,3.348,7.689,19.056,0.535
745,28.588,20.538,0,0.079,1.611,3.285,7.479,18.417,0.500
745,16.942,21.343,0,0.070,1.727,3.692,8.681,21.787,0.500
746,17.082,20.370,0,0.070,1.687,3.535,8.182,20.297,0.522
746,28.557,20.547,0,0.077,1.611,3.285,7.479,18.418,0.522
747,17.034,20.364,0,0.069,1.705,3.597,8.361,20.789,0.503
747,28.427,20.544,0,0.074,1.611,3.274,7.423,18.201,0.503
748,17.145,20.370,0,0.070,1.678,3.497,8.062,19.947,0.545
748,28.599,20.473,0,0.077,1.608,3.278,7.462,18.374,0.545
749,17.055,20.388,0,0.072,1.700,3.589,8.358,20.847,0.502
749,28.527,20.530,0,0.077,1.604,3.261,7.404,18.192,0.502
750,28.613,20.515,0,0.079,1.619,3.316,7.572,18.675,0.532
750,17.115,21.344,0,0.072,1.688,3.551,8.251,20.550,0.532
751,17.009,20.427,0,0.074,1.695,3.558,8.231,20.392,0.511
751,28.552,20.535,0,0.080,1.610,3.282,7.468,18.380,0.511
752,17.326,20.420,0,0.073,1.644,3.389,7.767,19.183,0.983
752,28.794,20.469,0,0.078,1.631,3.363,7.723,19.121,0.983
753,17.296,20.378,0,0.074,1.650,3.409,7.816,19.286,0.969
753,28.762,20.466,0,0.077,1.633,3.374,7.756,19.222,0.969
754,17.193,20.370,0,0.074,1.667,3.471,8.002,19.830,0.685
754,28.668,20.441,0,0.076,1.621,3.330,7.625,18.857,0.685
755,17.194,20.372,0,0.074,1.685,3.533,8.192,20.377,0.590
755,28.660,20.475,0,0.076,1.626,3.348,7.686,19.052,0.590
756,17.171,20.338,0,0.074,1.670,3.474,8.002,19.798,0.591
756,28.637,20.476,0,0.077,1.610,3.290,7.504,18.507,0.591
757,17.133,20.391,0,0.072,1.676,3.494,8.054,19.930,0.534
757,28.541,20.500,0,0.076,1.604,3.262,7.413,18.228,0.534
758,17.293,20.419,0,0.076,1.660,3.436,7.886,19.475,0.918
758,28.727,20.450,0,0.074,1.634,3.376,7.771,19.294,0.918
759,17.183,20.421,0,0.077,1.660,3.441,7.909,19.549,0.684
759,28.630,20.468,0,0.076,1.613,3.300,7.535,18.600,0.684
760,17.123,20.369,0,0.074,1.672,3.488,8.048,19.936,0.569
760,28.566,20.494,0,0.075,1.611,3.288,7.491,18.448,0.569
761,16.997,20.408,0,0.074,1.702,3.583,8.312,20.637,0.503
761,28.468,20.541,0,0.076,1.604,3.257,7.385,18.116,0.503
762,16.809,20.421,0,0.075,1.662,3.427,7.829,19.243,0.644
762,28.470,20.535,0,0.074,1.606,3.269,7.427,18.254,0.644
763,17.070,20.367,0,0.075,1.690,3.544,8.207,20.366,0.513
763,28.496,20.536,0,0.076,1.608,3.273,7.433,18.259,0.513
764,17.087,20.360,0,0.074,1.690,3.545,8.211,20.381,0.516
764,28.546,20.496,0,0.075,1.610,3.284,7.474,18.395,0.516
765,17.002,20.395,0,0.076,1.691,3.551,8.222,20.391,0.510
765,28.457,20.505,0,0.076,1.606,3.270,7.435,18.287,0.510
766,17.287,20.397,0,0.072,1.648,3.409,7.829,19.361,0.918
766,28.680,20.464,0,0.076,1.625,3.349,7.694,19.081,0.918
767,17.145,19.444,0,0.077,1.663,3.425,7.792,19.043,0.840
767,28.716,20.448,0,0.076,1.624,3.337,7.642,18.889,0.840
768,17.278,20.360,0,0.074,1.652,3.414,7.828,19.321,0.995
768,28.807,20.471,0,0.076,1.640,3.400,7.843,19.493,0.995
769,17.413,20.405,0,0.074,1.631,3.339,7.610,18.715,0.972
769,28.821,20.496,0,0.075,1.632,3.373,7.762,19.259,0.972
770,17.352,20.351,0,0.074,1.639,3.371,7.711,19.020,0.961
770,28.786,20.413,0,0.076,1.645,3.411,7.862,19.510,0.961
771,17.478,20.431,0,0.074,1.615,3.277,7.417,18.147,0.811
771,28.806,20.469,0,0.076,1.633,3.375,7.770,19.297,0.811
772,17.431,20.441,0,0.078,1.639,3.362,7.665,18.842,0.951
772,28.830,20.484,0,0.072,1.641,3.407,7.868,19.572,0.951
773,17.402,20.349,0,0.073,1.633,3.345,7.624,18.749,0.981
773,28.735,20.425,0,0.078,1.618,3.317,7.586,18.740,0.981
774,17.451,20.421,0,0.075,1.627,3.320,7.540,18.479,0.818
774,28.809,20.457,0,0.077,1.646,3.415,7.875,19.548,0.818
775,17.407,20.374,0,0.074,1.634,3.348,7.632,18.773,0.987
